공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,2,0,0,2,9,6,7,0,22,1,11,0,0,498,0,498,43,398,4383,0,4,25
0,2,0,1,3,5,2,1,0,8,1,11,0,779,541,541,1083,43,369,4427,0,4,25
0,2,0,1,2,3,1,0,0,4,1,11,0,331,198,33,231,43,224,4437,0,4,25
0,2,9,1,0,9,1,0,0,10,1,11,0,693,435,172,607,43,351,4414,0,4,25
0,2,0,0,0,11,0,0,0,11,1,11,0,0,690,960,1650,43,409,4445,0,4,25
0,2,0,1,2,15,0,0,0,15,1,11,0,1024,498,436,934,43,347,4389,0,4,25
0,2,0,1,2,5,3,0,0,8,1,11,0,400,150,407,558,43,6,4431,0,4,25
0,2,0,0,2,3,1,3,0,7,1,11,0,818,471,380,852,43,308,4372,0,4,25
0,2,9,1,2,2,0,5,0,7,1,11,0,666,393,152,545,43,381,4404,0,4,25
0,2,0,1,2,2,1,0,0,3,1,11,0,496,341,150,492,43,384,4438,0,4,25
0,2,9,1,0,5,1,0,0,6,1,11,0,991,556,392,948,43,336,4416,0,4,25
0,2,4,1,2,5,1,0,0,6,1,11,0,473,329,69,398,43,308,4433,0,4,25
0,2,9,1,2,4,0,0,0,4,1,10,0,256,150,106,256,43,211,4441,0,4,25
0,2,5,1,2,1,1,0,0,2,1,11,0,307,210,0,210,43,277,4403,0,4,25
0,2,0,0,2,1,0,0,0,1,1,11,0,885,450,86,536,43,384,4381,0,4,25
0,2,9,1,0,2,1,0,0,3,1,11,0,3074,1220,428,1649,43,227,4407,0,4,25
0,2,0,1,2,11,1,0,0,12,1,11,0,2890,459,494,953,43,382,4384,0,4,25
0,2,2,0,2,3,1,0,0,4,1,11,0,199,132,38,171,43,384,4423,0,4,25
0,2,0,0,2,1,1,0,0,2,1,11,0,0,210,0,210,43,399,4419,0,4,25
0,2,3,1,2,2,0,0,0,2,1,11,0,662,434,0,434,43,163,4380,0,4,25
0,2,9,1,0,4,2,0,0,6,1,11,0,70258,31207,15248,46455,43,44,4440,0,4,25
0,2,0,0,2,4,1,0,0,5,1,11,0,364,247,247,494,43,347,4392,0,4,25
0,2,2,0,0,5,0,0,0,5,1,11,0,0,1153,190,1343,43,277,4442,0,4,25
0,2,0,1,2,2,1,0,0,3,1,11,0,396,277,362,639,43,208,4425,0,4,25
0,2,0,0,0,3,3,0,0,6,1,11,0,2144,494,4,498,43,87,4370,0,4,25
0,2,0,1,0,23,1,0,0,24,1,11,0,17178,7748,4221,11969,43,14,4439,0,4,25
0,2,9,1,0,25,7,0,0,32,1,11,0,16901,474,3167,3641,43,382,4397,0,4,25
0,2,9,1,3,3,1,0,0,4,1,11,0,907,509,83,593,43,225,4377,0,4,25
0,2,0,1,3,4,2,0,0,6,1,11,0,1843,1162,249,1411,43,241,4401,0,4,25
0,2,9,1,0,37,4,0,0,41,1,11,0,9731,3564,5526,9090,43,14,4566,0,4,85
0,2,0,1,0,3,1,0,0,4,1,11,0,663,431,0,431,43,208,4432,0,4,25
0,2,9,1,3,18,3,3,0,24,1,11,0,1691,1026,318,1344,43,376,4373,0,4,25
0,2,0,1,2,7,0,0,0,7,1,11,0,497,347,146,493,43,331,4418,0,4,25
0,2,0,1,2,4,0,0,0,4,1,11,0,548,160,40,201,43,326,4430,0,4,25
