공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,구
1,2,2,0,1,335,22,0,0,357,0,45,0,228741,58186,16783,74970,6,343,105
1,0,4,1,1,9,1,0,0,10,1,45,0,1883,1046,282,1328,6,405,105
1,2,7,0,4,60,35,0,0,95,2,45,0,14329,10038,1296,11335,6,423,105
1,2,7,0,4,5,0,0,0,5,1,45,0,25317,5208,3493,8702,6,271,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,330,0,330,6,328,105
1,0,8,0,1,17,0,8,0,25,1,45,0,2012,361,554,916,6,404,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,310,20,330,6,272,105
1,0,2,0,1,10,1,0,0,11,1,45,0,8636,397,203,601,6,308,105
1,0,2,0,1,2,0,0,0,2,1,45,0,2339,292,135,427,6,272,105
1,0,4,1,4,35,7,0,0,42,1,45,0,3206,1664,410,2074,6,404,105
1,0,2,0,4,5,2,0,0,7,1,45,0,0,99,0,99,6,272,105
1,0,4,1,1,5,20,0,0,25,1,45,0,3171,828,153,981,6,346,105
1,0,2,0,4,8,1,0,0,9,1,45,0,0,80,0,80,6,272,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,230,0,230,6,196,105
1,0,4,1,1,4,1,0,0,5,1,45,0,2677,360,453,813,6,405,105
1,0,8,0,1,33,8,2,1,44,1,45,0,6888,2080,968,3049,6,399,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,900,0,900,6,399,105
1,0,8,0,4,5,0,0,0,5,1,45,0,4009,596,418,1015,6,198,105
1,0,8,0,4,4,3,0,0,7,1,45,0,1790,405,325,730,6,300,105
1,0,2,0,4,5,0,0,0,5,1,45,0,300,300,0,300,6,351,105
1,0,2,0,4,12,1,0,0,13,1,45,0,0,1700,460,2160,6,291,105
1,0,2,0,4,9,1,0,0,10,1,45,0,0,247,0,247,6,341,105
1,0,2,0,4,13,1,0,0,14,1,45,0,0,770,30,800,6,399,105
1,0,2,0,1,10,20,0,0,30,1,45,0,2967,1168,262,1430,6,300,105
1,0,5,1,1,138,2,0,0,140,2,45,0,58241,16141,1636,17778,6,288,105
1,0,5,1,4,14,14,0,0,28,1,45,0,7469,2278,931,3209,6,389,105
1,0,5,1,1,3,4,0,0,7,1,45,0,2697,951,0,951,6,200,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,840,0,840,6,273,105
1,0,8,0,4,5,1,0,1,7,1,45,0,4070,868,193,1061,6,146,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,252,0,252,6,273,105
1,0,2,0,4,2,1,0,0,3,1,45,0,533,400,133,533,6,328,105
1,0,7,0,4,54,10,4,0,68,2,45,0,14955,4022,1452,5474,6,273,105
1,0,1,1,4,9,6,0,0,15,1,46,0,2917,2420,263,2683,6,308,105
1,0,2,0,4,6,2,0,0,8,1,45,0,0,432,0,432,6,465,105
1,0,2,0,1,5,1,0,0,6,1,45,0,2966,817,182,999,6,405,105
1,0,2,0,4,6,1,0,0,7,1,45,0,561,561,0,561,6,272,105
1,0,5,1,4,17,6,0,0,23,1,45,0,5664,1594,1052,2646,6,365,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,277,0,277,6,272,105
1,0,2,0,4,9,0,0,0,9,1,45,0,0,396,0,396,6,341,105
1,0,5,1,4,3,1,0,0,4,1,45,0,3483,443,151,595,6,257,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,531,0,531,6,300,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,144,0,144,6,272,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,248,0,248,6,272,105
1,0,5,1,1,3,1,0,0,4,1,45,0,2668,760,187,947,6,198,105
1,0,4,1,1,9,0,0,0,9,1,45,0,2616,540,205,745,6,398,105
1,0,5,1,1,3,1,0,0,4,1,45,0,4567,2349,206,2555,6,380,105
0,3,9,1,4,10,0,0,0,10,1,10,0,2071,823,122,945,6,267,105
0,3,9,1,4,12,3,0,0,15,1,10,31,766,406,51,458,6,190,105
0,3,9,1,1,16,4,0,0,20,1,10,0,4182,1663,528,2192,6,301,105
0,3,9,1,1,8,2,0,0,10,1,10,0,2549,1000,170,1170,6,165,105
0,3,9,1,4,9,3,0,0,12,1,10,0,1652,384,344,728,6,324,105
0,3,6,0,3,1,0,0,0,1,1,64,31,0,51,0,51,6,78,105
0,3,9,0,3,3,7,0,0,10,1,0,0,495,165,0,165,6,447,105
1,0,2,0,4,9,1,0,0,10,1,45,0,0,495,0,495,6,267,105
1,0,2,0,4,7,2,0,0,9,1,45,0,0,198,991,1190,6,259,105
1,0,5,1,1,12,1,0,0,13,1,45,0,5191,2325,211,2536,6,285,105
1,0,4,1,1,86,11,0,0,97,2,45,0,4257,2949,1983,4933,6,309,105
1,0,2,0,4,4,2,3,0,9,1,45,0,0,614,216,830,6,417,105
1,0,4,1,4,114,43,0,0,157,2,45,0,10006,14446,1664,16111,6,300,105
1,0,2,0,4,5,0,0,0,5,1,45,0,0,700,202,902,6,19,105
1,0,5,1,4,45,5,0,0,50,2,45,0,10331,6353,1044,7398,6,399,105
1,0,3,1,1,7,3,0,0,10,1,45,0,1660,315,0,315,6,272,105
1,0,4,1,1,14,2,3,0,19,1,45,0,3425,596,1367,1963,6,164,105
1,0,2,0,4,4,0,0,0,4,1,45,0,0,27,108,135,6,323,105
1,0,4,1,4,15,11,6,0,32,1,45,0,8416,2317,3253,5571,6,308,105
1,0,2,0,1,17,3,0,0,20,1,45,0,0,1242,9,1252,6,343,105
1,0,2,0,4,5,1,0,0,6,1,45,0,0,988,0,988,6,399,105
1,0,1,1,1,15,5,1,0,21,1,45,0,7209,1000,1976,2976,6,308,105
1,0,2,0,1,3,0,0,0,3,1,45,0,0,27,0,27,6,309,105
1,0,1,1,1,5,0,0,0,5,1,45,0,2546,1260,182,1442,6,252,105
1,0,1,1,4,5,1,0,0,6,1,45,0,3305,594,556,1151,6,404,105
1,0,4,1,4,11,4,0,0,15,1,45,0,3069,882,336,1218,6,300,105
1,0,2,0,4,7,0,0,0,7,1,45,0,0,1425,1747,3172,6,271,105
1,0,5,1,4,20,1,0,0,21,1,45,0,7407,2713,352,3065,6,398,105
1,0,4,1,4,15,1,0,0,16,1,45,0,6805,2511,256,2768,6,300,105
1,0,4,1,4,23,1,0,0,24,1,45,0,3191,1986,330,2316,6,400,105
1,0,4,1,4,10,1,0,0,11,1,45,0,3263,822,0,822,6,400,105
1,0,2,0,1,6,1,0,0,7,1,45,0,0,80,100,180,6,272,105
1,0,5,1,4,50,39,0,0,89,1,45,0,9994,9950,1624,11574,6,308,105
1,0,2,0,4,21,1,0,0,22,1,45,0,0,669,214,884,6,405,105
1,0,4,1,1,9,5,15,0,29,1,45,0,14185,3775,1282,5057,6,404,105
1,0,4,1,4,2,0,0,0,2,1,45,0,10556,1780,182,1963,6,267,105
1,0,5,1,1,9,1,0,0,10,1,45,0,3541,1261,236,1497,6,328,105
1,0,5,1,1,8,1,0,0,9,1,45,0,1651,1027,255,1283,6,405,105
1,0,4,1,1,4,0,0,0,4,1,45,0,2598,680,284,964,6,398,105
1,0,5,1,1,42,28,0,0,70,2,45,0,6194,3216,387,3603,6,300,105
1,0,4,1,4,22,4,7,0,33,1,45,0,7808,2731,696,3427,6,404,105
1,0,2,0,4,19,5,0,0,24,1,45,0,0,196,0,196,6,334,105
1,0,2,0,4,16,8,0,0,24,1,45,0,0,864,0,864,6,349,105
1,0,5,1,4,53,7,5,0,65,1,45,0,5750,2829,1705,4535,6,404,105
1,0,5,1,4,8,4,0,0,12,1,45,0,1877,712,766,1479,6,271,105
1,0,4,1,4,20,30,0,0,50,1,45,0,4497,1488,680,2169,6,308,105
1,0,5,1,1,10,3,0,0,13,1,45,0,3768,2252,803,3056,6,398,105
1,0,1,1,1,4,0,0,0,4,1,45,0,3305,745,334,1079,6,300,105
1,0,4,1,1,20,20,7,0,47,1,45,0,4882,1307,209,1517,6,300,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,40,30,70,6,349,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,594,132,727,6,272,105
1,0,2,0,4,4,0,0,0,4,1,45,0,0,264,0,264,6,290,105
1,0,5,1,1,37,11,0,0,48,1,45,0,6726,5341,3437,8778,6,271,105
1,0,5,1,4,7,11,5,4,27,1,45,0,32579,13507,16464,29971,6,59,105
1,0,2,0,4,20,5,0,0,25,1,45,0,0,1273,0,1273,6,160,105
1,0,5,1,1,0,3,0,0,3,1,45,0,1713,583,198,781,6,272,105
1,0,5,1,4,57,3,0,0,60,2,45,0,4866,2180,2427,4608,6,398,105
1,0,2,0,4,15,10,0,0,25,1,45,0,0,1627,263,1891,6,271,105
1,0,8,0,4,0,2,0,0,2,1,45,0,0,52,50,102,6,349,105
1,0,4,1,1,10,30,0,0,40,1,45,0,4648,1488,992,2480,6,312,105
1,0,5,1,1,15,3,0,0,18,1,45,0,6503,2205,945,3150,6,312,105
1,0,1,1,1,19,1,0,0,20,1,45,0,7562,2035,729,2764,6,385,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,51,0,51,6,306,105
1,0,8,0,4,1,1,0,0,2,1,45,0,0,51,0,51,6,375,105
1,0,4,1,1,18,1,0,0,19,1,45,0,3262,1953,633,2586,6,391,105
1,0,5,1,4,32,2,0,0,34,1,45,0,6805,4780,500,5281,6,405,105
1,0,5,1,4,28,4,2,0,34,1,45,0,10188,4396,5201,9597,6,405,105
1,0,5,1,4,11,2,0,0,13,1,45,0,11134,1477,1781,3259,6,229,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,460,171,631,6,198,105
1,0,5,1,4,8,1,0,0,9,1,45,0,3455,1870,494,2365,6,372,105
1,0,2,0,1,14,2,0,0,16,1,45,0,0,54,108,162,6,307,105
1,0,4,1,4,12,2,0,0,14,1,45,0,3483,2519,579,3099,6,300,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,20,112,132,6,349,105
1,0,5,1,1,14,2,0,0,16,1,45,0,3854,1059,69,1128,6,405,105
1,0,5,1,1,3,1,0,0,4,1,45,0,3330,886,553,1439,6,405,105
1,0,5,1,1,9,0,0,0,9,1,45,0,3197,1950,309,2259,6,272,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,500,160,660,6,272,105
1,0,4,1,1,23,7,0,0,30,1,45,0,4910,1565,767,2332,6,300,105
1,0,2,0,4,6,0,0,0,6,1,45,0,0,301,95,396,6,388,105
1,0,5,1,1,9,3,0,0,12,1,45,0,4763,2640,379,3020,6,142,105
1,0,8,0,4,1,1,0,0,2,1,45,0,0,103,0,103,6,336,105
1,0,5,1,4,30,7,0,0,37,1,45,0,8570,2329,1712,4041,6,107,105
1,0,2,0,4,7,1,0,0,8,1,45,0,0,500,781,1281,6,201,105
1,0,0,1,4,6,14,0,0,20,1,45,0,3058,1408,369,1778,6,423,105
1,0,5,1,1,12,2,0,0,14,1,45,0,2340,395,387,783,6,375,105
1,0,2,0,4,4,0,0,0,4,1,45,0,0,135,0,135,6,300,105
1,0,2,0,4,4,1,0,0,5,1,45,0,0,289,0,289,6,387,105
1,0,3,1,1,12,4,0,0,16,1,45,0,6612,2300,888,3189,6,300,105
1,0,4,1,1,150,119,1,30,300,0,45,0,8711,2828,1535,4364,6,308,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,103,0,103,6,142,105
1,0,4,1,1,3,1,0,0,4,1,45,0,3152,699,136,836,6,272,105
1,0,2,0,4,1,2,0,0,3,1,45,0,0,661,0,661,6,380,105
1,0,2,0,4,3,23,5,0,31,1,45,0,0,495,0,495,6,308,105
1,0,2,0,4,0,1,0,0,1,1,45,0,0,44,0,44,6,300,105
1,0,2,0,4,4,0,0,0,4,1,45,0,0,202,67,270,6,405,105
1,0,2,0,4,4,2,0,0,6,1,45,0,0,51,0,51,6,259,105
1,0,4,1,1,11,0,0,0,11,1,45,0,43884,6085,7468,13553,6,385,105
1,0,4,1,4,4,0,0,0,4,1,45,0,5393,3778,3688,7466,6,300,105
1,0,4,1,4,25,3,0,0,28,1,45,0,3250,3745,547,4292,6,385,105
1,0,5,1,1,29,0,0,0,29,1,45,0,4933,1463,398,1862,6,399,105
1,0,5,1,1,46,2,0,0,48,1,45,0,4157,2072,627,2699,6,404,105
1,0,1,1,4,64,6,0,0,70,2,45,0,10031,6153,3044,9197,6,404,105
1,0,5,1,1,130,10,0,0,140,2,45,0,15452,26166,3401,29568,6,343,105
1,0,2,0,4,2,2,0,0,4,1,45,0,0,699,0,699,6,272,105
1,0,5,1,1,7,1,0,0,8,1,45,0,3474,1495,251,1747,6,399,105
1,0,2,0,4,8,1,0,0,9,1,45,0,0,660,0,660,6,398,105
1,0,2,0,1,16,9,0,0,25,1,45,0,0,405,0,405,6,59,105
1,0,5,1,1,22,28,0,0,50,2,45,0,3541,2066,3846,5913,6,300,105
1,0,2,0,4,20,32,14,0,66,1,45,0,0,2305,1000,3305,6,323,105
1,0,2,0,4,6,0,0,0,6,1,45,0,0,343,0,343,6,300,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,104,36,140,6,350,105
1,0,5,1,1,2,1,0,0,3,1,45,0,1651,838,0,838,6,404,105
1,0,2,0,1,1,2,0,0,3,1,45,0,0,176,55,231,6,349,105
1,0,4,1,1,48,3,0,0,51,2,45,0,18264,5285,1441,6727,6,226,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,67,0,67,6,341,105
1,0,2,0,4,6,0,0,0,6,1,45,0,0,330,0,330,6,398,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,518,16,534,6,272,105
1,0,5,1,1,3,0,0,0,3,1,45,0,4974,680,546,1226,6,300,105
1,0,4,1,1,15,1,0,0,16,1,45,0,2357,757,589,1347,6,389,105
1,0,3,1,1,6,0,0,0,6,1,45,0,1660,661,0,661,6,272,105
1,0,4,1,4,17,4,0,0,21,1,45,0,6261,384,828,1212,6,106,105
1,0,2,0,4,6,2,0,0,8,1,45,0,0,478,0,478,6,300,105
1,0,5,1,4,4,1,0,0,5,1,45,0,2296,1189,300,1489,6,404,105
1,0,2,0,1,22,0,0,0,22,1,45,0,3921,1381,269,1650,6,404,105
1,0,5,1,4,7,1,0,0,8,1,45,0,2405,966,337,1303,6,272,105
1,0,2,0,4,1,1,0,0,2,1,45,0,0,430,20,450,6,272,105
1,0,2,0,4,2,2,0,0,4,1,45,0,0,54,0,54,6,399,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,264,0,264,6,273,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,748,0,748,6,300,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,178,0,178,6,272,105
1,0,2,0,4,56,17,0,0,73,2,45,0,0,1537,0,1537,6,300,105
1,0,5,1,4,6,4,1,0,11,1,45,0,2401,1536,190,1726,6,274,105
1,0,5,1,4,12,1,0,0,13,1,45,0,3757,928,433,1361,6,398,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,122,28,150,6,405,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,165,0,165,6,272,105
1,0,4,1,4,15,2,0,0,17,1,45,0,3846,2782,541,3323,6,285,105
1,0,2,0,1,4,0,0,0,4,1,45,0,0,567,0,567,6,404,105
1,0,1,1,1,3,1,0,0,4,1,45,0,3656,2434,1501,3936,6,420,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,737,200,937,6,300,105
1,0,2,0,4,4,1,0,0,5,1,45,0,0,535,0,535,6,273,105
1,0,5,1,1,7,1,0,0,8,1,45,0,5683,2990,390,3380,6,164,105
1,0,2,0,1,9,1,0,0,10,1,45,0,0,114,138,252,6,164,105
1,0,8,0,4,3,0,0,0,3,1,45,0,0,276,0,276,6,404,105
1,0,2,0,4,5,1,0,0,6,1,45,0,0,330,0,330,6,272,105
1,0,0,1,4,6,1,0,0,7,1,45,0,3511,655,203,858,6,368,105
1,0,4,1,4,36,1,0,0,37,1,45,0,4444,1257,525,1782,6,404,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,120,12,132,6,405,105
1,0,5,1,4,1,0,0,0,1,1,45,0,2312,1157,0,1157,6,300,105
1,0,2,0,4,2,1,0,0,3,1,45,0,0,94,0,94,6,349,105
1,2,7,0,1,30,0,0,0,30,1,45,0,19843,4481,657,5139,6,272,105
1,2,7,0,4,7,0,0,0,7,1,45,0,9954,6249,778,7028,6,267,105
1,0,2,0,4,2,2,0,0,4,1,45,0,0,247,75,322,6,349,105
1,2,2,0,1,69,9,14,0,92,2,45,0,63890,27320,5915,33235,6,202,105
1,0,2,0,1,1,1,0,0,2,1,45,0,0,99,0,99,6,273,105
1,0,4,1,4,27,3,6,0,36,1,45,0,6860,4376,630,5006,6,241,105
1,0,2,0,4,3,1,0,0,4,1,45,0,0,267,0,267,6,273,105
1,0,2,0,1,9,1,0,0,10,1,45,0,0,450,0,450,6,300,105
1,0,2,0,4,9,1,0,0,10,1,45,0,1879,388,101,490,6,399,105
1,0,8,0,4,18,1,0,0,19,1,45,0,0,967,0,967,6,404,105
1,0,2,0,4,5,1,0,0,6,1,45,0,0,371,75,446,6,328,105
1,0,2,0,4,7,2,0,0,9,1,45,0,0,330,0,330,6,273,105
1,2,2,0,1,696,46,0,0,742,0,45,0,341124,239916,11218,251135,6,197,105
1,0,5,1,1,6,0,0,0,6,1,45,0,3457,1216,779,1995,6,388,105
1,0,4,1,1,7,0,0,0,7,1,45,0,3815,867,553,1420,6,404,105
1,0,1,1,1,8,2,0,0,10,1,45,0,7955,3313,1722,5036,6,59,105
1,0,4,1,1,20,10,0,0,30,1,45,0,4648,640,0,640,6,300,105
1,0,5,1,1,1,0,0,0,1,1,45,0,1665,57,172,229,6,272,105
1,0,4,1,1,12,1,0,0,13,1,45,0,3623,1215,105,1320,6,398,105
1,0,3,1,1,20,8,0,0,28,1,45,0,6180,1011,1220,2231,6,272,105
1,2,2,0,1,23,7,0,0,30,1,45,0,9918,2574,1528,4102,6,281,105
1,0,2,0,4,7,1,0,0,8,1,45,0,0,314,0,314,6,405,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,51,0,51,6,341,105
1,0,5,1,4,31,2,0,0,33,1,45,0,7620,4038,446,4484,6,398,105
1,0,2,0,4,12,1,0,0,13,1,45,0,2301,1489,0,1489,6,389,105
1,0,2,0,4,2,1,0,0,3,1,45,0,0,63,0,63,6,328,105
1,0,5,1,1,1,0,0,0,1,1,45,0,2695,374,267,641,6,198,105
1,0,2,0,4,3,0,0,0,3,1,45,0,0,363,0,363,6,404,105
1,0,5,1,4,17,8,0,0,25,1,45,0,3404,1136,1226,2363,6,380,105
1,0,0,0,4,1,1,0,0,2,1,45,0,0,44,0,44,6,349,105
1,0,5,1,4,17,3,0,0,20,1,45,0,12789,5948,1678,7626,6,343,105
1,0,4,1,1,14,2,0,0,16,1,45,0,3209,1193,200,1394,6,272,105
1,0,0,0,4,5,0,0,0,5,1,45,0,0,495,0,495,6,309,105
1,0,2,0,4,5,2,0,0,7,1,45,0,0,784,290,1075,6,398,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,280,0,280,6,300,105
1,0,3,1,1,9,1,0,0,10,1,45,0,1660,645,0,645,6,272,105
1,0,1,1,1,6,0,0,0,6,1,45,0,3649,1548,965,2513,6,300,105
1,0,5,1,4,10,11,0,0,21,1,45,0,10023,7916,1728,9644,6,300,105
1,0,2,0,1,9,3,5,0,17,1,45,0,0,1063,586,1650,6,404,105
1,0,2,0,4,2,2,0,0,4,1,45,0,0,508,0,508,6,300,105
1,0,4,1,4,60,9,3,1,73,2,45,0,9203,4852,1653,6506,6,338,105
1,0,1,1,4,8,1,0,0,9,1,45,0,4157,2231,161,2392,6,322,105
1,0,2,0,4,1,2,0,0,3,1,45,0,0,620,40,660,6,298,105
1,0,2,0,1,4,0,0,0,4,1,45,0,0,160,85,245,6,398,105
1,0,2,0,4,3,3,0,0,6,1,45,0,0,63,0,63,6,359,105
1,0,2,0,1,3,1,0,0,4,1,45,0,0,988,0,988,6,325,105
1,0,2,0,1,4,3,0,0,7,1,45,0,0,659,0,659,6,273,105
1,0,5,1,4,5,1,0,0,6,1,45,0,1746,1026,250,1276,6,300,105
1,0,2,0,4,2,0,0,0,2,1,45,0,0,66,0,66,6,325,105
1,0,4,1,1,65,20,3,1,89,2,45,0,5259,3629,1357,4987,6,398,105
1,0,2,0,1,10,1,0,0,11,1,45,0,0,396,0,396,6,299,105
1,0,2,0,4,4,0,0,0,4,1,45,0,0,692,100,792,6,399,105
1,0,2,0,4,6,3,0,0,9,1,45,0,0,495,0,495,6,365,105
1,0,2,0,4,1,0,0,0,1,1,45,0,0,53,0,53,6,325,105
1,0,3,1,1,3,0,0,0,3,1,45,0,1660,579,0,579,6,272,105
0,6,0,1,4,5,2,0,0,7,1,1,42,8958,984,626,1610,6,241,105
0,3,7,0,4,7,0,0,0,7,1,1,0,2527,493,128,621,6,268,105
0,3,0,0,3,2,1,0,0,3,1,64,94,0,211,0,211,6,158,105
0,6,6,0,3,5,0,0,0,5,1,64,94,0,103,0,103,6,405,105
0,3,9,1,4,14,1,0,0,15,1,64,0,1333,235,290,525,6,447,105
0,3,0,0,3,1,1,0,0,2,1,22,42,0,66,0,66,6,149,105
0,3,9,0,1,14,6,0,0,20,1,10,0,2651,486,483,969,6,448,105
0,3,0,0,3,3,0,0,0,3,1,64,94,0,66,0,66,6,378,105
0,3,9,1,1,18,2,0,0,20,1,64,0,3385,496,495,991,6,327,105
0,3,6,0,1,5,0,0,0,5,1,64,94,0,103,51,154,6,324,105
0,3,0,0,3,3,1,0,0,4,1,22,42,227,178,0,178,6,356,105
0,3,9,1,4,81,5,0,0,86,2,1,0,21484,4365,2579,6944,6,404,105
0,3,9,1,4,7,2,0,0,9,1,64,0,4238,416,80,496,6,106,105
0,3,9,1,1,10,0,0,0,10,1,10,48,4686,480,120,600,6,393,105
0,3,0,1,1,2,19,0,0,21,1,1,50,2173,638,226,865,6,295,105
0,3,6,0,3,1,0,0,0,1,1,1,94,0,66,0,66,6,338,105
0,3,0,0,3,0,1,0,0,1,1,64,94,0,66,0,66,6,157,105
0,3,6,0,3,0,2,0,0,2,1,22,42,0,83,0,83,6,300,105
0,3,2,0,3,3,2,0,0,5,1,64,31,0,319,62,381,6,449,105
0,3,6,0,3,4,1,0,0,5,1,64,94,0,62,0,62,6,305,105
0,6,6,0,3,1,0,0,0,1,1,64,94,0,51,0,51,6,292,105
0,3,9,1,1,6,1,0,0,7,1,10,0,2213,450,640,1090,6,194,105
0,3,9,1,4,4,0,0,0,4,1,64,42,4763,535,599,1134,6,298,105
0,3,6,0,3,5,0,0,0,5,1,22,42,0,103,0,103,6,433,105
0,3,6,0,1,0,3,0,0,3,1,1,0,0,196,135,331,6,172,105
0,6,6,0,3,2,1,0,0,3,1,64,94,0,73,59,132,6,60,105
0,3,2,0,1,4,1,0,0,5,1,1,0,280,157,123,280,6,311,105
0,3,9,1,4,6,1,0,0,7,1,64,14,1388,483,62,546,6,324,105
0,3,9,1,3,5,4,0,0,9,1,64,0,3636,459,982,1441,6,404,105
0,3,6,0,1,14,1,0,0,15,1,1,0,0,709,115,825,6,404,105
0,3,6,0,3,2,0,0,0,2,1,64,94,0,51,0,51,6,300,105
0,6,0,0,3,0,2,0,0,2,1,64,94,0,99,0,99,6,300,105
0,6,9,1,4,38,12,0,0,50,2,10,0,5575,1719,190,1909,6,251,105
0,3,0,1,3,3,1,0,0,4,1,1,0,1322,355,141,497,6,349,194
0,3,0,1,3,4,0,0,0,4,1,1,0,1322,399,33,432,6,257,194
0,3,0,0,3,6,0,0,0,6,1,1,31,6625,495,366,861,6,261,194
0,3,9,1,1,4,0,0,0,4,1,10,31,1045,181,143,324,6,329,194
0,3,0,1,4,5,1,0,0,6,1,1,0,2990,381,9,391,6,241,194
0,3,0,1,4,1,2,0,0,3,1,1,0,1583,474,11,486,6,58,194
0,3,9,1,1,3,0,0,0,3,1,10,0,2847,202,187,390,6,219,194
0,3,0,1,4,8,3,0,0,11,1,1,0,1753,532,288,820,6,141,194
0,3,9,1,1,12,8,0,0,20,1,10,0,3931,1196,666,1863,6,296,194
0,3,0,0,4,3,0,0,0,3,1,1,50,4371,1177,0,1177,6,426,194
0,3,0,1,1,7,6,0,0,13,1,1,0,4742,352,591,943,6,267,194
0,3,6,0,1,11,1,0,0,12,1,10,0,4606,1873,302,2175,6,473,194
0,3,0,1,1,5,1,0,0,6,1,1,0,7316,2715,0,2715,6,190,194
0,3,9,1,1,11,1,0,0,12,1,10,0,7747,495,808,1303,6,185,194
0,6,9,1,4,7,1,0,0,8,1,10,0,5992,1880,220,2100,6,142,194
0,3,0,1,4,4,1,0,0,5,1,1,42,2607,126,467,593,6,247,194
0,3,0,1,1,5,1,0,0,6,1,1,0,2082,360,537,897,6,257,194
0,3,0,1,4,15,5,0,0,20,1,1,42,6669,494,494,988,6,257,194
0,3,5,1,1,5,1,0,0,6,1,1,0,2738,921,293,1214,6,147,194
0,3,9,1,4,3,0,0,0,3,1,10,42,4674,957,0,957,6,318,194
0,3,1,1,4,6,1,0,0,7,1,1,0,5992,1880,220,2100,6,192,194
0,3,9,1,1,5,0,0,0,5,1,10,0,2092,492,39,532,6,146,194
0,3,2,0,1,16,0,0,0,16,1,10,0,6600,1825,0,1825,6,318,194
0,3,7,0,4,3,1,0,0,4,1,1,42,1858,338,24,362,6,257,194
0,3,9,1,4,17,1,0,0,18,1,10,0,5288,990,505,1495,6,257,194
0,3,0,1,3,7,0,2,0,9,1,1,0,2424,457,34,491,6,149,194
0,3,9,1,4,4,0,0,0,4,1,10,50,4763,492,430,922,6,185,194
0,3,9,1,4,7,0,0,0,7,1,1,0,3226,846,142,988,6,234,194
0,3,9,0,3,4,0,0,0,4,1,10,31,212,160,0,160,6,408,194
0,3,0,1,4,4,0,0,0,4,1,1,14,1687,580,90,670,6,303,194
0,3,9,1,4,4,0,0,0,4,1,10,0,3766,495,399,894,6,473,194
0,3,9,1,4,4,1,0,0,5,1,10,0,5335,813,209,1022,6,257,194
0,3,0,1,3,5,0,0,0,5,1,1,42,3300,345,433,778,6,186,194
0,3,0,1,4,4,1,0,0,5,1,1,0,2410,709,35,745,6,373,194
0,3,9,1,4,2,1,0,0,3,1,10,0,764,334,120,454,6,93,194
0,3,9,1,3,10,0,0,0,10,1,10,0,9206,1119,69,1189,6,318,194
0,3,9,1,1,20,0,0,0,20,1,1,0,7108,1579,1062,2642,6,290,194
0,3,0,1,4,7,0,0,0,7,1,1,51,4971,530,639,1169,6,473,194
0,3,9,1,1,7,0,0,0,7,1,10,50,3578,403,789,1192,6,473,194
0,3,9,1,1,3,1,0,0,4,1,10,14,4298,487,649,1136,6,147,194
0,3,9,1,1,15,11,0,0,26,1,1,0,4742,495,1395,1891,6,192,194
0,6,9,1,4,5,0,0,0,5,1,10,0,1395,396,66,462,6,473,194
0,3,0,1,3,4,1,0,0,5,1,1,0,1262,494,0,494,6,370,194
0,3,9,1,1,9,2,0,0,11,1,10,0,1903,480,119,599,6,325,194
0,3,9,1,4,6,2,0,0,8,1,10,0,1903,480,119,599,6,325,194
0,3,9,1,4,8,1,0,0,9,1,10,0,4272,853,266,1119,6,272,194
0,6,9,1,4,5,0,0,0,5,1,10,0,1395,265,66,331,6,473,194
0,3,0,1,4,13,2,0,0,15,1,1,0,3305,816,560,1376,6,404,194
0,3,0,1,1,15,20,0,0,35,1,1,0,7831,585,2060,2645,6,309,194
0,3,9,1,1,2,0,0,0,2,1,10,0,2148,375,225,600,6,473,194
0,3,9,0,3,7,8,0,0,15,1,10,31,320,197,40,237,6,75,194
