공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,4,2,4,17,1,0,0,18,1,6,0,6614,363,3339,3702,4,225,6464,0,14,41
0,4,3,2,4,50,3,0,0,53,2,1,0,19915,7062,2192,9254,4,400,6468,0,14,41
0,4,3,2,1,9,1,0,0,10,1,1,0,9980,3005,141,3146,4,183,8269,0,15,54
0,4,0,2,4,10,0,0,0,10,1,3,0,6476,981,791,1773,4,395,6465,0,14,41
0,4,9,2,1,3,2,0,0,5,1,25,0,9619,1675,1928,3603,4,19,8273,0,15,54
0,4,2,1,1,0,0,0,0,0,1,1,0,1306,308,89,397,4,277,8271,0,15,54
0,4,9,2,1,20,5,0,0,25,1,7,0,3891,1416,381,1797,4,83,6456,0,14,41
0,4,9,2,4,20,6,0,0,26,1,1,0,6558,1757,1375,3132,4,338,6449,0,14,41
0,4,3,2,4,15,2,5,0,22,1,1,0,6725,1225,815,2041,4,384,6458,0,14,41
0,4,0,2,4,25,0,0,0,25,1,1,0,6611,1092,664,1756,4,225,6448,0,14,41
0,4,6,1,1,9,0,0,0,9,1,1,0,3244,432,432,864,4,29,6453,0,14,41
0,4,9,2,1,13,2,0,0,15,1,7,0,7902,478,416,895,4,215,8264,0,15,54
0,4,9,2,4,23,2,0,0,25,1,1,0,10620,1586,1103,2689,4,128,8266,0,15,54
0,4,9,2,4,10,0,0,0,10,1,7,14,3075,743,84,828,4,412,6450,0,14,41
0,4,9,1,2,40,20,0,0,60,2,7,0,3244,864,387,1251,4,338,8265,0,15,54
0,4,2,1,1,3,1,0,0,4,1,7,0,3244,378,0,378,4,29,8265,0,15,54
0,4,0,1,3,4,0,0,0,4,1,1,0,0,492,4,496,4,250,6452,0,14,41
0,7,9,1,4,3,0,0,0,3,1,0,0,3116,1256,0,1256,4,147,8267,0,15,54
0,4,9,2,4,4,0,0,0,4,1,1,0,1323,327,87,414,4,391,6451,0,14,41
0,4,0,2,3,2,5,0,0,7,1,1,26,898,236,0,236,4,7,6454,0,14,41
0,4,3,2,4,6,0,0,0,6,1,1,26,2051,372,293,666,4,338,6457,0,14,41
0,4,2,1,1,0,0,0,0,0,1,7,0,0,378,0,378,4,440,8265,0,15,54
0,4,2,1,3,1,1,0,0,2,1,1,26,0,52,0,52,4,25,6455,0,14,41
0,4,2,1,1,20,6,0,0,26,1,7,0,3067,561,132,693,4,421,6420,0,14,41
0,4,3,2,1,13,2,0,0,15,2,1,0,5922,1297,1068,2366,4,252,6415,0,14,41
0,7,3,2,4,9,14,4,3,30,1,1,0,4437,1119,978,2097,4,26,6410,0,14,41
0,4,3,2,1,8,2,0,0,10,1,1,0,3967,140,127,267,4,251,6411,0,14,41
0,4,2,1,4,2,3,0,1,6,1,1,0,3418,898,413,1312,4,337,6431,0,14,41
0,4,2,1,3,3,2,0,0,5,1,1,0,0,259,226,486,4,194,6411,0,14,41
0,4,2,1,3,7,1,0,0,8,1,1,26,0,300,156,456,4,353,6433,0,14,41
0,4,3,2,4,5,0,0,0,5,1,29,40,1550,298,97,395,4,286,6426,0,14,41
0,4,5,2,4,5,0,0,0,5,1,29,40,3697,644,122,766,4,395,6425,0,14,41
0,4,3,2,4,5,0,0,0,5,1,1,14,1322,442,0,442,4,253,6409,0,14,41
0,4,2,1,4,0,0,0,0,0,1,1,0,0,2592,4248,6840,4,331,6422,0,14,41
0,4,9,2,1,11,1,0,0,12,1,7,0,1689,660,0,660,4,465,8257,0,15,54
0,4,9,2,4,14,2,0,0,16,1,7,0,8216,1926,201,2128,4,215,6423,0,14,41
0,4,0,1,3,2,1,0,0,3,1,1,0,0,339,19,358,4,98,6411,0,14,41
0,4,3,2,4,5,0,0,0,5,1,29,0,1364,188,275,463,4,251,6418,0,14,41
0,4,2,1,3,4,0,0,0,4,1,1,0,132,100,32,132,4,382,6419,0,14,41
0,4,0,2,3,1,2,0,0,3,1,1,0,1039,166,30,196,4,194,6430,0,14,41
0,4,2,1,1,10,1,0,0,11,1,1,14,0,804,89,894,4,188,6429,0,14,41
0,4,3,2,4,4,0,0,0,4,1,1,0,1218,371,0,371,4,253,6414,0,14,41
0,4,3,2,4,7,1,0,0,8,1,1,0,5441,904,28,932,4,251,6416,0,14,41
