공장구분,설립구분,입주형태,보유구분,등록구분,남자종업원,여자종업원,외국인남자종업원,외국인여자종업원,종업원합계,공장규모,용도지역,지목,용지면적,제조시설면적,부대시설면적,건축면적,지식산업센터명,대표업종,공장주소_지번,도,시,구
0,4,2,0,2,1,4,0,0,5,1,18,8,793,499,294,793,21,7,8053,0,10,75
0,4,9,1,3,27,5,0,0,32,1,18,14,5656,1280,18107,19388,29,6,8057,0,10,75
0,4,2,0,0,18,2,0,0,20,1,18,8,23426,900,349,1250,29,42,8075,0,10,75
0,4,0,1,0,100,31,0,0,131,2,19,0,8647,1309,1812,3121,29,7,8066,0,10,75
0,4,0,0,0,5,25,0,0,30,1,18,8,0,949,949,1899,21,5,8099,0,10,75
0,4,2,0,3,31,28,0,0,59,2,18,0,0,1961,1467,3428,21,7,8077,0,10,75
0,4,0,0,3,5,10,0,0,15,1,18,0,0,980,733,1714,21,4,8083,0,10,75
0,4,9,1,0,37,116,0,0,153,2,18,0,4972,4080,22827,26908,29,4,8064,0,10,75
0,4,0,0,2,2,7,0,0,9,1,18,0,0,405,248,654,21,6,8082,0,10,75
0,4,9,1,0,13,35,0,0,48,1,18,8,3045,388,3099,3487,29,6,8106,0,10,75
0,4,7,0,0,130,20,0,0,150,2,7,8,17506,16805,700,17506,29,391,8072,0,10,75
0,4,2,0,0,1,5,0,0,6,1,18,0,0,232,560,793,21,5,8096,0,10,75
0,4,9,1,0,24,6,0,0,30,1,7,0,14671,2302,20428,22731,29,7,8062,0,10,75
0,4,6,0,0,4,3,0,0,7,1,18,0,9121,156,420,576,29,4,8060,0,10,75
0,4,0,0,2,2,6,0,0,8,1,18,0,0,339,609,949,21,7,8089,0,10,75
0,4,8,0,2,1,0,0,0,1,1,55,8,49,30,19,49,29,391,8047,0,10,75
0,4,0,0,2,4,6,0,0,10,1,18,8,0,390,264,654,21,7,8079,0,10,75
0,4,0,0,0,4,4,0,0,8,1,18,8,0,499,294,793,21,7,8091,0,10,75
0,4,0,0,2,2,10,0,0,12,1,18,0,0,437,512,949,21,6,8093,0,10,75
0,4,0,0,2,1,9,0,0,10,1,18,8,0,459,490,949,21,7,8094,0,10,75
0,4,2,0,0,110,80,0,0,190,2,7,0,5631,4893,3455,8349,29,4,8070,0,10,75
0,4,8,0,2,2,1,0,0,3,1,45,8,80,50,30,80,29,322,8105,0,10,75
0,4,0,1,3,1,5,0,0,6,1,18,0,1131,848,585,1433,29,6,8065,0,10,75
0,7,9,1,0,3,5,0,0,8,1,18,0,207,415,0,415,29,6,8107,0,10,75
0,4,0,0,2,9,16,0,0,25,1,18,25,539,437,101,539,29,7,8058,0,10,75
0,4,2,0,2,2,8,0,0,10,1,18,8,0,499,294,793,21,6,8102,0,10,75
0,4,0,0,0,15,1,0,0,16,1,37,8,722,1108,183,1291,29,28,4708,0,4,106
0,4,6,0,0,8,1,0,0,9,1,37,8,76,42,33,76,29,275,4700,0,4,106
0,4,6,0,2,5,6,0,0,11,1,43,8,333,41,291,333,29,147,4705,0,4,106
0,4,6,0,0,20,3,0,0,23,1,37,8,78,13,64,78,29,232,4713,0,4,106
0,4,0,1,2,0,0,0,0,0,1,53,8,324,193,788,981,29,283,4714,0,4,106
0,4,3,1,0,3,1,0,0,4,1,37,8,114,59,55,114,29,118,4706,0,4,106
0,4,0,1,2,11,4,0,0,15,1,37,8,441,215,24,239,29,295,4699,0,4,106
0,4,6,0,2,1,1,0,0,2,1,37,8,54,30,23,54,29,147,4701,0,4,106
